Time,nsteps,dt,dt CFL,dt Viscous,dt Capillary,dt Conduction,dt Interface,dt Surfactant,MIN_X_VELOCITY,MIN_Y_VELOCITY,MIN_Z_VELOCITY,MIN_VELOCITY_MAGNITUDE,MAX_X_VELOCITY,MAX_Y_VELOCITY,MAX_Z_VELOCITY,MAX_VELOCITY_MAGNITUDE,Kinetic Energy,Max(div(V)),FLUID_VOLUME,SOLID_VOLUME,1_TOTAL_VOLUME,2_TOTAL_VOLUME,1_WEST_MASS_FLUX,1_EAST_MASS_FLUX,1_FRONT_MASS_FLUX,1_BACK_MASS_FLUX,1_SOUTH_MASS_FLUX,1_NORTH_MASS_FLUX,2_WEST_MASS_FLUX,2_EAST_MASS_FLUX,2_FRONT_MASS_FLUX,2_BACK_MASS_FLUX,2_SOUTH_MASS_FLUX,2_NORTH_MASS_FLUX,1_CENTROID_X,1_CENTROID_Y,1_CENTROID_Z,2_CENTROID_X,2_CENTROID_Y,2_CENTROID_Z,RMIN_TO_CENTER,RMAX_TO_CENTER,(RMAX-RMIN)_TO_CENTER,RMIN_TO_AXIS,RMAX_TO_AXIS,(RMAX-RMIN)_TO_AXIS,INTERFACE_SURFACE_AREA,ptx(WEST) ,pty(WEST),ptz(WEST),ptx(FRONT) ,pty(FRONT),ptz(FRONT),ptx(SOUTH) ,pty(SOUTH),ptz(SOUTH),ptx(EAST) ,pty(EAST),ptz(EAST),ptx(BACK) ,pty(BACK),ptz(BACK),ptx(NORTH) ,pty(NORTH),ptz(NORTH),PRESSURE_ITERATION,PRESSURE_GMRES_COMP,PRESSURE_MG_RATE,PRESSURE_GAMMA,PRESSURE_RESIDUAL,PT_MVT_GLOBAL,INT_HO_RESIDUAL,TOTAL_ELEMENTS
  2.20712630E-02,    1109,  1.97504512E-05,  2.07899486E-05,  5.41709092E-04,  1.02602089E-04,  0.00000000E+00,  2.23380728E-05,  0.00000000E+00, -8.62709583E-03, -3.06375451E-02, -5.32692828E-02,  4.36820970E-03,  7.51565109E+00,  3.06375451E-02,  7.02157163E-02,  7.51565039E+00,  1.47971988E+01,  1.99838830E-08,  4.00000000E-02,  0.00000000E+00,  1.26000013E-02,  2.73999987E-02, -7.81456086E+00,  7.81423053E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.00063884E-01,  2.00035290E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460620E+00,  2.17460285E-01,  1.42978663E-01,  4.59852544E-01,  4.59854083E-02,  7.24338226E-03,  2.14669873E-02,  2.01370263E+00,  1.99223564E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954038E-04,  1.06407445E-05,  1.06407445E-05,  1.47842205E-05,  0.00000000E+00,  0.00000000E+00,  1.52181933E-04,  3.13312931E-02,  3.13312931E-02,  3.13260840E-02,  1.99954309E+00,  1.06407445E-05,  1.09479089E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13316142E-02,  3.13312931E-02,  3.16794673E-02,       6,       0,  2.16064769E-02,  7.12750892E-02,  9.17505849E-06,  6.90759615E-05,  1.20873415E-06, 1575880
  2.26636435E-02,    1139,  1.97418705E-05,  2.07809163E-05,  5.46101707E-04,  1.02602089E-04,  0.00000000E+00,  2.23294529E-05,  0.00000000E+00, -4.37877349E-03, -3.07279457E-02, -5.27737263E-02,  3.59594858E-03,  7.51891771E+00,  3.07279457E-02,  7.06498973E-02,  7.51891618E+00,  1.47967170E+01,  1.88685192E-08,  4.00000000E-02,  0.00000000E+00,  1.26000014E-02,  2.73999986E-02, -7.81365535E+00,  7.81332754E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.00170893E-01,  2.00142282E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460623E+00,  2.17460283E-01,  1.42978662E-01,  4.59852523E-01,  4.59854088E-02,  7.24338238E-03,  2.14668602E-02,  2.01370263E+00,  1.99223577E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954052E-04,  1.05445084E-05,  1.05445084E-05,  1.46130793E-05,  0.00000000E+00,  0.00000000E+00,  1.50798632E-04,  3.13304233E-02,  3.13304233E-02,  3.13253979E-02,  1.99954848E+00,  1.05445084E-05,  1.09333693E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13306611E-02,  3.13304233E-02,  3.16819996E-02,       6,       0,  2.38954505E-02,  7.14258020E-02,  1.25499232E-05,  6.90726041E-05,  1.19763041E-06, 1575896
  2.32557668E-02,    1169,  1.97333036E-05,  2.07718985E-05,  5.50414536E-04,  1.02602089E-04,  0.00000000E+00,  2.23208507E-05,  0.00000000E+00, -2.83315535E-04, -3.07821859E-02, -5.22975469E-02,  5.90167458E-03,  7.52218195E+00,  3.07821859E-02,  7.09372899E-02,  7.52218126E+00,  1.47962619E+01,  1.96596304E-08,  4.00000000E-02,  0.00000000E+00,  1.26000015E-02,  2.73999985E-02, -7.81276872E+00,  7.81244323E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.00276823E-01,  2.00248200E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460626E+00,  2.17460281E-01,  1.42978660E-01,  4.59852503E-01,  4.59854092E-02,  7.24338250E-03,  2.14668709E-02,  2.01370263E+00,  1.99223576E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954065E-04,  1.04522398E-05,  1.04522398E-05,  1.44499535E-05,  0.00000000E+00,  0.00000000E+00,  1.49483887E-04,  3.13296003E-02,  3.13296003E-02,  3.13247458E-02,  1.99955378E+00,  1.04522399E-05,  1.09225238E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13297255E-02,  3.13296003E-02,  3.16838856E-02,       6,       0,  2.15085105E-02,  7.20443552E-02,  8.85474947E-06,  6.90692369E-05,  1.12694122E-06, 1575904
  2.38476333E-02,    1199,  1.97247496E-05,  2.07628943E-05,  5.54646116E-04,  1.02602089E-04,  0.00000000E+00,  2.23122694E-05,  0.00000000E+00,  3.69983947E-03, -3.09935773E-02, -5.18401406E-02,  8.98193962E-03,  7.52544408E+00,  3.09935773E-02,  7.11322641E-02,  7.52544369E+00,  1.47958326E+01,  1.85779960E-08,  4.00000000E-02,  0.00000000E+00,  1.26000017E-02,  2.73999983E-02, -7.81190062E+00,  7.81157726E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.00381716E-01,  2.00353098E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460627E+00,  2.17460275E-01,  1.42978657E-01,  4.59852486E-01,  4.59854104E-02,  7.24338281E-03,  2.14668100E-02,  2.01370263E+00,  1.99223582E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954097E-04,  1.03636286E-05,  1.03636286E-05,  1.43000097E-05,  0.00000000E+00,  0.00000000E+00,  1.48451464E-04,  3.13289232E-02,  3.13289232E-02,  3.13242347E-02,  1.99955822E+00,  1.03636286E-05,  1.09129314E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13289396E-02,  3.13289232E-02,  3.16855526E-02,       6,       0,  2.32973960E-02,  6.74123226E-02,  1.12187590E-05,  6.90658471E-05,  1.66506995E-06, 1575928
  2.44392433E-02,    1229,  1.97162031E-05,  2.07538980E-05,  5.58797825E-04,  1.02602089E-04,  0.00000000E+00,  2.23037123E-05,  0.00000000E+00,  7.57044825E-03, -3.13845682E-02, -5.13997213E-02,  1.21212635E-02,  7.52870618E+00,  3.13845682E-02,  7.17792730E-02,  7.52870516E+00,  1.47954273E+01,  1.84193105E-08,  4.00000000E-02,  0.00000000E+00,  1.26000019E-02,  2.73999981E-02, -7.81104987E+00,  7.81072859E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.00485638E-01,  2.00457039E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460628E+00,  2.17460270E-01,  1.42978655E-01,  4.59852469E-01,  4.59854114E-02,  7.24338308E-03,  2.14667228E-02,  2.01370262E+00,  1.99223590E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954118E-04,  1.02782153E-05,  1.02782153E-05,  1.41599399E-05,  0.00000000E+00,  0.00000000E+00,  1.47608772E-04,  3.13283572E-02,  3.13283572E-02,  3.13238181E-02,  1.99956171E+00,  1.02782153E-05,  1.08998498E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13283190E-02,  3.13283572E-02,  3.16878306E-02,       6,       0,  2.18363707E-02,  7.10558415E-02,  7.74312139E-06,  6.90624059E-05,  1.21193785E-06, 1575936
  2.50305969E-02,    1259,  1.97076602E-05,  2.07449055E-05,  5.62863911E-04,  1.02602089E-04,  0.00000000E+00,  2.22951823E-05,  0.00000000E+00,  1.12745268E-02, -3.16711320E-02, -5.09681643E-02,  1.51614248E-02,  7.53196973E+00,  3.16711320E-02,  7.24954161E-02,  7.53196823E+00,  1.47950452E+01,  1.93441565E-08,  4.00000000E-02,  0.00000000E+00,  1.26000020E-02,  2.73999980E-02, -7.81021514E+00,  7.80989581E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.00588659E-01,  2.00560080E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460631E+00,  2.17460268E-01,  1.42978653E-01,  4.59852450E-01,  4.59854119E-02,  7.24338322E-03,  2.14666978E-02,  2.01370262E+00,  1.99223593E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954130E-04,  1.01958883E-05,  1.01958883E-05,  1.40210484E-05,  0.00000000E+00,  0.00000000E+00,  1.46634380E-04,  3.13277422E-02,  3.13277422E-02,  3.13233352E-02,  1.99956563E+00,  1.01958883E-05,  1.08886892E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13276250E-02,  3.13277422E-02,  3.16897721E-02,       6,       0,  2.24283621E-02,  6.89513393E-02,  8.77183629E-06,  6.90588905E-05,  1.26767097E-06, 1575936
  2.56216946E-02,    1289,  1.96991377E-05,  2.07359344E-05,  5.66836046E-04,  1.02602089E-04,  0.00000000E+00,  2.22866816E-05,  0.00000000E+00,  1.47987314E-02, -3.18816031E-02, -5.05400375E-02,  1.80565251E-02,  7.53522832E+00,  3.18816031E-02,  7.28674713E-02,  7.53522832E+00,  1.47946854E+01,  1.93511838E-08,  4.00000000E-02,  0.00000000E+00,  1.26000021E-02,  2.73999979E-02, -7.80939652E+00,  7.80907862E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.00690824E-01,  2.00662252E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460633E+00,  2.17460265E-01,  1.42978652E-01,  4.59852433E-01,  4.59854125E-02,  7.24338336E-03,  2.14665095E-02,  2.01370262E+00,  1.99223611E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954143E-04,  1.01166690E-05,  1.01166690E-05,  1.38904953E-05,  0.00000000E+00,  0.00000000E+00,  1.45801079E-04,  3.13272032E-02,  3.13272032E-02,  3.13229226E-02,  1.99956917E+00,  1.01166690E-05,  1.08759150E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13269970E-02,  3.13272032E-02,  3.16919963E-02,       6,       0,  2.41948782E-02,  6.94718564E-02,  1.47160263E-05,  6.90553525E-05,  1.33501238E-06, 1575936
  2.62125367E-02,    1319,  1.96906212E-05,  2.07269697E-05,  5.70709900E-04,  1.02602089E-04,  0.00000000E+00,  2.22782129E-05,  0.00000000E+00,  1.81378973E-02, -3.20587288E-02, -5.01152947E-02,  2.07912947E-02,  7.53848742E+00,  3.20587288E-02,  7.32052525E-02,  7.53848641E+00,  1.47943469E+01,  1.93498906E-08,  4.00000000E-02,  0.00000000E+00,  1.26000022E-02,  2.73999978E-02, -7.80859295E+00,  7.80827624E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.00792173E-01,  2.00763604E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460636E+00,  2.17460263E-01,  1.42978651E-01,  4.59852416E-01,  4.59854130E-02,  7.24338351E-03,  2.14662927E-02,  2.01370262E+00,  1.99223633E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954156E-04,  1.00404956E-05,  1.00404956E-05,  1.37664599E-05,  0.00000000E+00,  0.00000000E+00,  1.45045649E-04,  3.13267140E-02,  3.13267140E-02,  3.13225486E-02,  1.99957238E+00,  1.00404956E-05,  1.08639782E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13264279E-02,  3.13267140E-02,  3.16940738E-02,       6,       0,  2.40676680E-02,  7.34229200E-02,  1.41165920E-05,  6.90517340E-05,  1.35431268E-06, 1575936
  2.68031234E-02,    1349,  1.96821086E-05,  2.07180091E-05,  5.74484469E-04,  1.02602089E-04,  0.00000000E+00,  2.22697782E-05,  0.00000000E+00,  2.12975608E-02, -3.22042241E-02, -5.08417331E-02,  2.33659250E-02,  7.54174783E+00,  3.22042241E-02,  7.35661136E-02,  7.54174590E+00,  1.47940288E+01,  1.98344523E-08,  4.00000000E-02,  0.00000000E+00,  1.26000023E-02,  2.73999977E-02, -7.80780391E+00,  7.80748819E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.00892769E-01,  2.00864176E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460638E+00,  2.17460260E-01,  1.42978649E-01,  4.59852399E-01,  4.59854136E-02,  7.24338366E-03,  2.14660725E-02,  2.01370262E+00,  1.99223655E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954169E-04,  9.96727728E-06,  9.96727728E-06,  1.36489234E-05,  0.00000000E+00,  0.00000000E+00,  1.44374600E-04,  3.13262738E-02,  3.13262738E-02,  3.13222168E-02,  1.99957526E+00,  9.96727728E-06,  1.08525437E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13259151E-02,  3.13262738E-02,  3.16960633E-02,       6,       0,  2.35678460E-02,  7.18857834E-02,  1.19415199E-05,  6.90480206E-05,  1.35156173E-06, 1575936
  2.73934550E-02,    1379,  1.96736153E-05,  2.07090688E-05,  5.78165902E-04,  1.02602089E-04,  0.00000000E+00,  2.22613510E-05,  0.00000000E+00,  2.42850477E-02, -3.23522551E-02, -5.22040430E-02,  2.57864255E-02,  7.54500368E+00,  3.23522551E-02,  7.39030619E-02,  7.54500344E+00,  1.47937304E+01,  1.97955004E-08,  4.00000000E-02,  0.00000000E+00,  1.26000024E-02,  2.73999976E-02, -7.80702828E+00,  7.80671408E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.00992626E-01,  2.00964006E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460640E+00,  2.17460257E-01,  1.42978648E-01,  4.59852383E-01,  4.59854142E-02,  7.24338382E-03,  2.14658378E-02,  2.01370262E+00,  1.99223678E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954181E-04,  9.89686718E-06,  9.89686718E-06,  1.35375008E-05,  0.00000000E+00,  0.00000000E+00,  1.43783092E-04,  3.13258781E-02,  3.13258781E-02,  3.13219245E-02,  1.99957787E+00,  9.89686718E-06,  1.08414527E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13254517E-02,  3.13258781E-02,  3.16979927E-02,       6,       0,  2.46843117E-02,  7.13238430E-02,  1.64487483E-05,  6.90443570E-05,  1.34378458E-06, 1575936
  2.79835319E-02,    1409,  1.96651315E-05,  2.07001385E-05,  5.81762164E-04,  1.02602089E-04,  0.00000000E+00,  2.22529044E-05,  0.00000000E+00,  2.71048361E-02, -3.25153525E-02, -5.36024671E-02,  2.80595199E-02,  7.54825869E+00,  3.25153525E-02,  7.42388961E-02,  7.54825757E+00,  1.47934509E+01,  1.98869472E-08,  4.00000000E-02,  0.00000000E+00,  1.26000025E-02,  2.73999975E-02, -7.80626582E+00,  7.80595337E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.01091771E-01,  2.01063135E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460642E+00,  2.17460254E-01,  1.42978646E-01,  4.59852368E-01,  4.59854148E-02,  7.24338399E-03,  2.14655508E-02,  2.01370262E+00,  1.99223707E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954194E-04,  9.82900324E-06,  9.82900324E-06,  1.34313920E-05,  0.00000000E+00,  0.00000000E+00,  1.43255799E-04,  3.13255188E-02,  3.13255188E-02,  3.13216643E-02,  1.99958026E+00,  9.82900324E-06,  1.08306621E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13250262E-02,  3.13255188E-02,  3.16998698E-02,       6,       0,  2.45837180E-02,  7.39277684E-02,  1.61574353E-05,  6.90407764E-05,  1.33906865E-06, 1575936
  2.85733544E-02,    1439,  1.96566509E-05,  2.06912115E-05,  5.85282291E-04,  1.02602089E-04,  0.00000000E+00,  2.22444933E-05,  0.00000000E+00,  2.97652469E-02, -3.26975203E-02, -5.49906071E-02,  3.01921907E-02,  7.55151528E+00,  3.26975203E-02,  7.46010945E-02,  7.55151309E+00,  1.47931896E+01,  1.98342747E-08,  4.00000000E-02,  0.00000000E+00,  1.26000026E-02,  2.73999974E-02, -7.80551646E+00,  7.80520579E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.01190324E-01,  2.01161591E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460643E+00,  2.17460251E-01,  1.42978644E-01,  4.59852352E-01,  4.59854155E-02,  7.24338416E-03,  2.14652135E-02,  2.01370262E+00,  1.99223741E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954207E-04,  9.76350634E-06,  9.76350634E-06,  1.33299635E-05,  0.00000000E+00,  0.00000000E+00,  1.42778935E-04,  3.13251887E-02,  3.13251887E-02,  3.13214291E-02,  1.99958248E+00,  9.76350634E-06,  1.08201105E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13246302E-02,  3.13251887E-02,  3.17017052E-02,       6,       0,  2.59779839E-02,  7.55929017E-02,  2.24431401E-05,  6.90370933E-05,  1.33824668E-06, 1575936
  2.91629227E-02,    1469,  1.96481902E-05,  2.06823054E-05,  5.88734493E-04,  1.02602089E-04,  0.00000000E+00,  2.22361204E-05,  0.00000000E+00,  3.18716063E-02, -3.28966396E-02, -5.63488401E-02,  3.21932743E-02,  7.55476707E+00,  3.28966396E-02,  7.49729936E-02,  7.55476675E+00,  1.47929459E+01,  1.97873220E-08,  4.00000000E-02,  0.00000000E+00,  1.26000027E-02,  2.73999973E-02, -7.80477977E+00,  7.80447086E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.01288196E-01,  2.01259398E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460645E+00,  2.17460248E-01,  1.42978643E-01,  4.59852338E-01,  4.59854161E-02,  7.24338433E-03,  2.14648788E-02,  2.01370262E+00,  1.99223774E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954220E-04,  9.70018609E-06,  9.70018609E-06,  1.32326635E-05,  0.00000000E+00,  0.00000000E+00,  1.42342195E-04,  3.13248830E-02,  3.13248830E-02,  3.13212139E-02,  1.99958456E+00,  9.70018609E-06,  1.08097615E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13242586E-02,  3.13248830E-02,  3.17035053E-02,       6,       0,  2.45217124E-02,  6.51869555E-02,  1.55828975E-05,  6.90333588E-05,  1.33950297E-06, 1575936
  2.97522374E-02,    1499,  1.96397379E-05,  2.06734083E-05,  5.92126117E-04,  1.02602089E-04,  0.00000000E+00,  2.22277876E-05,  0.00000000E+00,  3.32917277E-02, -3.31095049E-02, -5.76639354E-02,  3.40694619E-02,  7.55801838E+00,  3.31095049E-02,  7.53233055E-02,  7.55801727E+00,  1.47927190E+01,  1.98476826E-08,  4.00000000E-02,  0.00000000E+00,  1.26000029E-02,  2.73999971E-02, -7.80405513E+00,  7.80374804E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.01385415E-01,  2.01356588E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460646E+00,  2.17460245E-01,  1.42978641E-01,  4.59852324E-01,  4.59854167E-02,  7.24338450E-03,  2.14645841E-02,  2.01370262E+00,  1.99223803E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954233E-04,  9.63889854E-06,  9.63889854E-06,  1.31390829E-05,  0.00000000E+00,  0.00000000E+00,  1.41938102E-04,  3.13245984E-02,  3.13245984E-02,  3.13210149E-02,  1.99958652E+00,  9.63889854E-06,  1.07995698E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13239086E-02,  3.13245984E-02,  3.17052778E-02,       6,       0,  2.30836598E-02,  6.69948017E-02,  1.05676581E-05,  6.90295259E-05,  1.33993457E-06, 1575936
  3.03412986E-02,    1529,  1.96312884E-05,  2.06645141E-05,  5.95463387E-04,  1.02602089E-04,  0.00000000E+00,  2.22194968E-05,  0.00000000E+00,  3.46153978E-02, -3.33391702E-02, -5.88668533E-02,  3.58289734E-02,  7.56127142E+00,  3.33391702E-02,  7.56487592E-02,  7.56126914E+00,  1.47925085E+01,  1.98498924E-08,  4.00000000E-02,  0.00000000E+00,  1.26000030E-02,  2.73999970E-02, -7.80334209E+00,  7.80303682E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.01482064E-01,  2.01453197E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460648E+00,  2.17460242E-01,  1.42978639E-01,  4.59852310E-01,  4.59854174E-02,  7.24338467E-03,  2.14643332E-02,  2.01370262E+00,  1.99223828E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954247E-04,  9.57942930E-06,  9.57942930E-06,  1.30487720E-05,  2.00000000E-01,  0.00000000E+00,  1.41561164E-04,  3.13243325E-02,  3.13243325E-02,  3.13208293E-02,  1.99958837E+00,  9.57942930E-06,  1.07895213E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13235783E-02,  3.13243325E-02,  3.17070253E-02,       6,       0,  2.45606524E-02,  7.63858150E-02,  1.46408865E-05,  6.90255697E-05,  1.33859681E-06, 1575936
  3.09301065E-02,    1559,  1.96228574E-05,  2.06556393E-05,  5.98751640E-04,  1.02602089E-04,  0.00000000E+00,  2.22112482E-05,  0.00000000E+00,  3.58515500E-02, -3.35953047E-02, -5.99128112E-02,  3.74813440E-02,  7.56452015E+00,  3.35953047E-02,  7.59203522E-02,  7.56451982E+00,  1.47923137E+01,  1.98085885E-08,  4.00000000E-02,  0.00000000E+00,  1.26000031E-02,  2.73999969E-02, -7.80264016E+00,  7.80233665E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.01578137E-01,  2.01549254E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460649E+00,  2.17460239E-01,  1.42978638E-01,  4.59852296E-01,  4.59854180E-02,  7.24338485E-03,  2.14641090E-02,  2.01370262E+00,  1.99223851E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954261E-04,  9.52156196E-06,  9.52156196E-06,  1.29613165E-05,  2.00000000E-01,  0.00000000E+00,  1.41207193E-04,  3.13240832E-02,  3.13240832E-02,  3.13206551E-02,  1.99959011E+00,  9.52156196E-06,  1.07796213E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13232662E-02,  3.13240832E-02,  3.17087470E-02,       6,       0,  2.35512562E-02,  6.97497253E-02,  1.07078092E-05,  6.90215448E-05,  1.33557509E-06, 1575936
  3.15186617E-02,    1589,  1.96144353E-05,  2.06467740E-05,  6.01994165E-04,  1.02602089E-04,  0.00000000E+00,  2.22030433E-05,  0.00000000E+00,  3.70043528E-02, -3.38511878E-02, -6.08854741E-02,  3.90294772E-02,  7.56776821E+00,  3.38511878E-02,  7.62708751E-02,  7.56776693E+00,  1.47921342E+01,  1.98609769E-08,  4.00000000E-02,  0.00000000E+00,  1.26000032E-02,  2.73999968E-02, -7.80194892E+00,  7.80164710E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.01673670E-01,  2.01644772E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460650E+00,  2.17460236E-01,  1.42978636E-01,  4.59852283E-01,  4.59854187E-02,  7.24338502E-03,  2.14638928E-02,  2.01370262E+00,  1.99223872E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954276E-04,  9.46529998E-06,  9.46529998E-06,  1.28766226E-05,  2.00000000E-01,  0.00000000E+00,  1.40872786E-04,  3.13238486E-02,  3.13238486E-02,  3.13204905E-02,  1.99959177E+00,  9.46529998E-06,  1.07699154E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13229705E-02,  3.13238486E-02,  3.17104347E-02,       6,       0,  2.47567641E-02,  7.29033394E-02,  1.21908420E-05,  6.90174115E-05,  1.33212068E-06, 1575936
  3.21069642E-02,    1619,  1.96060155E-05,  2.06379110E-05,  6.05194416E-04,  1.02602089E-04,  0.00000000E+00,  2.21948830E-05,  0.00000000E+00,  3.80822178E-02, -3.41061534E-02, -6.18617941E-02,  4.04823539E-02,  7.57101821E+00,  3.41061534E-02,  7.66756100E-02,  7.57101594E+00,  1.47919694E+01,  1.98519565E-08,  4.00000000E-02,  0.00000000E+00,  1.26000034E-02,  2.73999966E-02, -7.80126797E+00,  7.80096778E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00, -2.01768684E-01,  2.01739780E-01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  2.17460651E+00,  2.17460233E-01,  1.42978634E-01,  4.59852270E-01,  4.59854193E-02,  7.24338519E-03,  2.14636757E-02,  2.01370261E+00,  1.99223894E+00,  1.41421356E+00,  0.00000000E+00,  1.41421356E+00,  4.54954291E-04,  9.41052786E-06,  9.41052786E-06,  1.27944736E-05,  2.00000000E-01,  0.00000000E+00,  1.40555934E-04,  3.13236267E-02,  3.13236267E-02,  3.13203346E-02,  1.99959333E+00,  9.41052786E-06,  1.07604201E-02,  0.00000000E+00,  2.00000000E-01,  2.00000000E-01,  3.13226898E-02,  3.13236267E-02,  3.17120856E-02,       6,       0,  2.87956839E-02,  7.24235930E-02,  2.64629155E-05,  6.90131449E-05,  1.32946908E-06, 1575936
