Time,nsteps,dt,dt CFL,dt Viscous,dt Capillary,dt Conduction,dt Interface,dt Surfactant,MIN_X_VELOCITY,MIN_Y_VELOCITY,MIN_Z_VELOCITY,MIN_VELOCITY_MAGNITUDE,MAX_X_VELOCITY,MAX_Y_VELOCITY,MAX_Z_VELOCITY,MAX_VELOCITY_MAGNITUDE,Kinetic Energy,Max(div(V)),FLUID_VOLUME,SOLID_VOLUME,1_TOTAL_VOLUME,2_TOTAL_VOLUME,1_WEST_MASS_FLUX,1_EAST_MASS_FLUX,1_FRONT_MASS_FLUX,1_BACK_MASS_FLUX,1_SOUTH_MASS_FLUX,1_NORTH_MASS_FLUX,2_WEST_MASS_FLUX,2_EAST_MASS_FLUX,2_FRONT_MASS_FLUX,2_BACK_MASS_FLUX,2_SOUTH_MASS_FLUX,2_NORTH_MASS_FLUX,1_CENTROID_X,1_CENTROID_Y,1_CENTROID_Z,2_CENTROID_X,2_CENTROID_Y,2_CENTROID_Z,RMIN_TO_CENTER,RMAX_TO_CENTER,(RMAX-RMIN)_TO_CENTER,RMIN_TO_AXIS,RMAX_TO_AXIS,(RMAX-RMIN)_TO_AXIS,INTERFACE_SURFACE_AREA,ptx(WEST) ,pty(WEST),ptz(WEST),ptx(FRONT) ,pty(FRONT),ptz(FRONT),ptx(SOUTH) ,pty(SOUTH),ptz(SOUTH),ptx(EAST) ,pty(EAST),ptz(EAST),ptx(BACK) ,pty(BACK),ptz(BACK),ptx(NORTH) ,pty(NORTH),ptz(NORTH),PRESSURE_ITERATION,PRESSURE_GMRES_COMP,PRESSURE_MG_RATE,PRESSURE_GAMMA,PRESSURE_RESIDUAL,PT_MVT_GLOBAL,INT_HO_RESIDUAL,TOTAL_ELEMENTS
  2.90000000E-01,      29,  1.00000000E-02,  1.76638401E-02,  2.54313151E-05,  4.62184107E+03,  0.00000000E+00,  3.58268125E-03,  0.00000000E+00,  0.00000000E+00, -8.94782006E-03, -8.94782006E-03,  0.00000000E+00,  4.42287745E-02,  8.94890863E-03,  8.94890862E-03,  4.42068910E-02,  7.09674739E-04,  5.98505419E-08,  2.75830078E-03,  7.41699219E-04,  2.08003039E-04,  2.55029774E-03, -3.92700672E-02,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.92700672E-02,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  9.22977282E+00,  3.06521669E-01,  3.06521669E-01,  4.30920348E-03,  2.03900932E-03,  2.03900932E-03,  9.49790437E-02,  1.14277835E-01,  1.92987912E-02,  8.00022519E-02,  9.23934860E-02,  1.23912341E-02,  2.68853246E-04,  9.99701034E-02,  9.99999968E-02,  9.99999968E-02,  4.06250000E-02,  0.00000000E+00,  7.81250000E-04,  4.60937500E-02,  7.81250000E-04,  0.00000000E+00,  1.10865834E-01,  9.99999970E-02,  9.99999969E-02,  2.50000000E-02,  5.00000000E-02,  7.81250000E-04,  2.50000000E-02,  7.81250000E-04,  5.00000000E-02,       7,       0,  4.62284085E-02,  2.21401964E-01,  1.98250568E-07,  4.37489036E-04,  2.65185083E-06,   63872
  5.90000000E-01,      59,  1.00000000E-02,  1.62180883E-02,  2.54313151E-05,  4.62184107E+03,  0.00000000E+00,  3.34004199E-03,  0.00000000E+00,  0.00000000E+00, -8.33312288E-03, -8.33312288E-03,  0.00000000E+00,  4.81715222E-02,  8.33197861E-03,  8.33197859E-03,  4.79558486E-02,  7.11576171E-04,  1.47772241E-07,  2.75830078E-03,  7.41699219E-04,  2.19773412E-04,  2.53852737E-03, -3.92700672E-02,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.92700672E-02,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  8.72946112E+00,  2.88766406E-01,  2.88766406E-01,  4.84812353E-03,  2.16438132E-03,  2.16438132E-03,  9.49589213E-02,  1.22446720E-01,  2.74877983E-02,  8.00024224E-02,  1.04778266E-01,  2.47758436E-02,  2.69102824E-04,  9.99498509E-02,  9.99999608E-02,  9.99999608E-02,  4.60937500E-02,  0.00000000E+00,  0.00000000E+00,  4.06250000E-02,  0.00000000E+00,  0.00000000E+00,  1.24599678E-01,  9.99999607E-02,  9.99999607E-02,  2.50000000E-02,  5.00000000E-02,  0.00000000E+00,  2.50000000E-02,  0.00000000E+00,  5.00000000E-02,       6,       0,  2.71756081E-02,  2.20084482E-01,  3.37773244E-07,  4.69253019E-04,  1.45534444E-06,   72260
  8.90000000E-01,      89,  1.00000000E-02,  1.48845346E-02,  2.54313151E-05,  4.62184107E+03,  0.00000000E+00,  3.29796754E-03,  0.00000000E+00,  0.00000000E+00, -8.02261405E-03, -8.02261408E-03,  0.00000000E+00,  5.24873650E-02,  8.02161877E-03,  8.02161876E-03,  5.24695069E-02,  7.15074775E-04,  3.47885150E-07,  2.75830078E-03,  7.41699219E-04,  2.31555068E-04,  2.52674571E-03, -3.92700672E-02,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.92700672E-02,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  8.27911560E+00,  2.72801794E-01,  2.72801794E-01,  5.43757671E-03,  2.29104241E-03,  2.29104241E-03,  9.49547769E-02,  1.36257670E-01,  4.13028927E-02,  8.00061128E-02,  1.18394131E-01,  3.83880185E-02,  2.69459614E-04,  9.99461739E-02,  9.99999977E-02,  9.99999977E-02,  4.06250000E-02,  0.00000000E+00,  0.00000000E+00,  4.60937500E-02,  0.00000000E+00,  0.00000000E+00,  1.38799673E-01,  9.99999987E-02,  9.99999986E-02,  2.50000000E-02,  5.00000000E-02,  0.00000000E+00,  2.50000000E-02,  0.00000000E+00,  5.00000000E-02,       5,       0,  1.49131453E-02,  1.99061839E-01,  1.20144688E-06,  4.76512528E-04,  1.15903457E-06,   85596
